major_slug,major_name,degree,total_major_credits,total_degree_credits,source,course_code,course_title,credits,category,req_group,req_group_pick,prereqs,coreqs,offered,notes,track_type
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 240,Combinatorics,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 248,Theory of Numbers,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 262,Ordinary Differential Equations,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 263,Partial Differential Equations,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 264,Chaos & Dynamical Systems,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 329,Honors Analysis II,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 333,Theory of Probability,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 334,Mathematical Statistics,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 349,Honors Algebra II,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 352,Numerical Analysis,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 353,Linear and Nonlinear Optimization,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 375,Topology,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 377,Differential Geometry,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA 382,Functions of a Complex Variable,4,major_elective,math_adv_electives,3,MATH-UA 325,,varies,Choose 3 advanced math electives,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA-GEN-ELECTIVE-1,General Mathematics Elective 1,4,major_elective,math_gen_electives,3,,,varies,Any MATH-UA 120+; up to 2 may be CSCI-UA 101+ or DS-UA 112,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA-GEN-ELECTIVE-2,General Mathematics Elective 2,4,major_elective,math_gen_electives,3,,,varies,Any MATH-UA 120+; up to 2 may be CSCI-UA 101+ or DS-UA 112,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,MATH-UA-GEN-ELECTIVE-3,General Mathematics Elective 3,4,major_elective,math_gen_electives,3,,,varies,Any MATH-UA 120+; up to 2 may be CSCI-UA 101+ or DS-UA 112,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
mathematics-ba,Mathematics,BA,52,128,bulletin_scraped,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CORE-SOC-SCI,Societies and the Social Sciences,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 120,Discrete Mathematics,4,core_required,,0,,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 121,Calculus I,4,core_required,,0,,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 122,Calculus II,4,core_required,,0,MATH-UA 121,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 123,Calculus III,4,core_required,,0,MATH-UA 122,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 140,Linear Algebra,4,core_required,,0,MATH-UA 121,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 325,Analysis,4,core_required,,0,MATH-UA 123|MATH-UA 140,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 343,Algebra,4,core_required,,0,MATH-UA 325,,both,MATH-UA or MATH-UA 131-133 Econ sequence (not both),major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 240,Combinatorics,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 248,Theory of Numbers,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 262,Ordinary Differential Equations,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 263,Partial Differential Equations,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 264,Chaos & Dynamical Systems,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 329,Honors Analysis II,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 333,Theory of Probability,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA 334,Mathematical Statistics,4,major_elective,mathcs_math_adv,2,MATH-UA 325,,varies,Choose 2 advanced math electives,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,MATH-UA-GEN-ELECTIVE-1,General Mathematics Elective,4,major_elective,,0,,,varies,Any MATH-UA 120+; not CSCI-UA/DS-UA,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 2,Introduction to Computer Programming,4,core_required,,0,,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 101,Introduction to Computer Science,4,core_required,,0,CSCI-UA 2,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 102,Data Structures,4,core_required,,0,CSCI-UA 101,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 201,Computer Systems Organization,4,core_required,,0,CSCI-UA 102,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 202,Operating Systems,4,core_required,,0,CSCI-UA 201,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 310,Basic Algorithms,4,core_required,,0,CSCI-UA 102|MATH-UA 120|MATH-UA 121,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA 421,Numerical Computing,4,core_required,,0,CSCI-UA 201|MATH-UA 121,,both,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA-4XX-ELECTIVE-1,CS Advanced Elective 1 (400-level),4,major_elective,mathcs_cs_electives,2,CSCI-UA 201,,varies,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,CSCI-UA-4XX-ELECTIVE-2,CS Advanced Elective 2 (400-level),4,major_elective,mathcs_cs_electives,2,CSCI-UA 201,,varies,,major
mathematics-computer-science-ba,Mathematics and Computer Science,BA,72,128,bulletin_scraped,FREE-ELECTIVE-1,Free Elective,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 1,Introduction to Sociology,4,core_required,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 111,Sociological Theory,4,core_required,,0,SOC-UA 1,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 301,Research Methods,4,core_required,,0,SOC-UA 1,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 302,Statistics for Social Research,4,core_required,,0,SOC-UA 301,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 940,Senior Capstone Seminar,4,core_required,soc_capstone,1,SOC-UA 301,,varies,Prerequisite is SOC-UA 301,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA 941,Senior Capstone Seminar (Alt),4,core_required,soc_capstone,1,SOC-UA 301,,varies,Prerequisite is SOC-UA 301,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA-ELECTIVE-1,Sociology Elective 1,4,major_elective,soc_electives,4,SOC-UA 1,,varies,Up to 2 may be non-SOC-UA social science courses with DUS approval,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA-ELECTIVE-2,Sociology Elective 2,4,major_elective,soc_electives,4,SOC-UA 1,,varies,Up to 2 may be non-SOC-UA social science courses with DUS approval,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA-ELECTIVE-3,Sociology Elective 3,4,major_elective,soc_electives,4,SOC-UA 1,,varies,Up to 2 may be non-SOC-UA social science courses with DUS approval,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,SOC-UA-ELECTIVE-4,Sociology Elective 4,4,major_elective,soc_electives,4,SOC-UA 1,,varies,Up to 2 may be non-SOC-UA social science courses with DUS approval,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
sociology-ba,Sociology,BA,36,128,bulletin_scraped,FREE-ELECTIVE-12,Free Elective 12,4,major_elective,,0,,,both,,major
history-ba,History,BA,36,128,bulletin_scraped,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,CORE-QUANT,Quantitative Reasoning,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
history-ba,History,BA,36,128,bulletin_scraped,HIST-UA 900,Workshop in History,4,core_required,hist_workshop,1,,,varies,Workshop: prerequisite for capstone seminar,major
history-ba,History,BA,36,128,bulletin_scraped,HIST-UA 901,Money in World History,4,core_required,hist_workshop,1,,,varies,Workshop: prerequisite for capstone seminar,major
